id,firstname,lastname,birthdate,pos
8470383,Chris,Minard,1981-11-18,L
8470625,Ryan,Stone,1985-03-20,C
8470663,Jonathan,Filewich,1984-10-02,R
8471274,Alex,Goligoski,1985-07-30,D
8471311,Tyler,Kennedy,1986-07-15,C
8469752,Pascal,Pelletier,1983-06-16,L
8471436,Matt,Hunwick,1985-05-21,D
8471743,Vladimir,Sobotka,1987-07-02,C
8473473,Milan,Lucic,1988-06-07,L
8471695,Tuukka,Rask,1987-03-10,G
8471752,Marc-Andre,Gragnani,1987-03-11,D
8473426,Mike,Weber,1987-12-16,D
8470672,Ryan,O'Byrne,1984-07-19,D
8470705,Corey,Locke,1984-05-08,C
8471231,Kyle,Chipchura,1986-02-19,C
8471457,Gregory,Stewart,1986-05-21,L
8471851,Matt,D'Agostini,1986-10-23,R
8471859,Sergei,Kostitsyn,1987-03-20,L
8471679,Carey,Price,1987-08-16,G
8471334,Alexander,Nikulin,1985-08-25,C
8471683,Brian,Lee,1987-03-26,D
8471760,Cody,Bass,1987-01-07,C
8471763,Ilya,Zubov,1987-02-14,C
8473422,Nick,Foligno,1987-10-31,L
8474498,Jesse,Winchester,1983-10-04,C
8470880,Brian,Elliott,1985-04-09,G
8470986,Darryl,Boyce,1984-07-07,C
8471399,Robbie,Earl,1985-06-02,L
8471873,Anton,Stralman,1986-08-01,D
8472334,Alex,Foster,1984-08-26,C
8473482,Jiri,Tlusty,1988-03-16,L
8469582,Colin,Stuart,1982-07-08,L
8470737,Brett,Sterling,1984-04-24,L
8470828,Toby,Enstrom,1984-11-05,D
8470937,Kevin,Doell,1979-07-15,C
8471223,Boris,Valabik,1986-02-14,D
8471778,Jordan,Lavallee-Smotherman,1986-05-11,L
8473412,Bryan,Little,1987-11-12,C
8471715,Ondrej,Pavelec,1987-08-31,G
8469522,Brandon,Nolan,1983-07-18,C
8470101,Tim,Conboy,1982-03-22,D
8470208,Joey,Mormina,1982-06-29,D
8470821,Joe,Jensen,1983-02-06,C
8471282,Casey,Borer,1985-07-28,D
8470648,Stefan,Meyer,1985-07-20,L
8470854,Tanner,Glass,1983-11-29,L
8471906,David,Brine,1985-01-06,C
8473574,Shawn,Matthias,1988-02-19,L
8473924,Cory,Murphy,1978-02-13,D
8473981,Magnus,Johansson,1973-09-04,D
8470634,Matt,Smaby,1984-10-14,D
8471314,Mike,Lundin,1984-09-24,D
8471246,Chris,Bourque,1986-01-29,L
8471279,Sami,Lepisto,1984-10-17,D
8473563,Nicklas,Backstrom,1987-11-23,C
8471281,Adam,Berti,1986-07-01,L
8471346,Kris,Versteeg,1986-05-13,R
8471352,Jake,Dowell,1985-03-04,C
8471408,Petri,Kontiola,1984-10-04,C
8471681,Jack,Skille,1987-05-19,R
8471769,Niklas,Hjalmarsson,1987-06-06,D
8472370,Jordan,Hendry,1984-02-23,D
8473604,Jonathan,Toews,1988-04-29,C
8474141,Patrick,Kane,1988-11-19,R
8470318,Jonathan,Ericsson,1984-03-02,D
8471011,Garrett,Stafford,1980-01-28,D
8471668,Mattias,Ritola,1987-03-14,C
8471716,Justin,Abdelkader,1987-02-25,L
8471794,Darren,Helm,1987-01-21,L
8473385,Ville,Koistinen,1982-06-17,D
8473973,Antti,Pihlstrom,1984-10-22,L
8473446,Erik,Johnson,1988-03-21,D
8473916,Steve,Wagner,1984-03-06,D
8474102,David,Perron,1988-05-28,L
8470751,Chris,Beckford-Tseu,1984-06-22,G
8470632,Tim,Ramholt,1984-11-02,D
8470147,Curtis,McElhinney,1983-05-23,G
8471819,Matt,Keetley,1986-04-27,G
8470187,Johnny,Boychuk,1984-01-19,D
8470877,David,Jones,1984-08-10,R
8471657,Cody,McLeod,1984-06-26,L
8471753,T.J.,Hensick,1985-12-10,C
8473979,Jaroslav,Hlinka,1976-11-10,C
8470062,Tyler,Weiman,1984-06-05,G
8471324,Liam,Reddox,1986-01-27,L
8471699,Andrew,Cogliano,1987-06-14,C
8473525,Theo,Peckham,1987-11-10,D
8474040,Sam,Gagner,1989-08-10,C
8468881,Jason,Jaffray,1981-06-30,L
8470681,Zack,Fitzgerald,1985-06-16,D
8471371,Mike,Brown,1985-06-24,R
8471664,Mason,Raymond,1985-09-17,L
8469569,Drew,MacIntyre,1983-06-24,G
8471676,Bobby,Ryan,1987-03-17,R
8473494,Petteri,Wirtanen,1986-05-28,C
8473682,Andrew,Ebbett,1983-01-02,C
8473972,Jonas,Hiller,1982-02-12,G
8470647,B.J.,Crombeen,1985-07-10,R
8471241,Mark,Fistric,1986-06-01,D
8471702,Matt,Niskanen,1986-12-06,D
8470266,Tobias,Stephan,1984-01-21,G
8470619,Brian,Boyle,1984-12-18,C
8470744,Brady,Murray,1984-08-17,L
8470852,Matt,Moulson,1983-11-01,L
8473962,Teddy,Purcell,1985-09-08,L
8471433,Daniel,Taylor,1986-04-28,G
8471734,Jonathan,Quick,1986-01-21,G
8473541,Jonathan,Bernier,1988-08-07,G
8473975,Erik,Ersberg,1982-03-08,G
8467137,Pete,Vandermeer,1975-10-14,L
8468647,Craig,Weller,1981-03-17,R
8471476,Daniel,Winnik,1985-03-06,L
8471691,Martin,Hanzal,1987-02-20,C
8473526,Peter,Mueller,1988-04-14,C
8474068,Kyle,Turris,1989-08-14,C
8469629,Tom,Cavanagh,1982-03-24,R
8471235,Lukas,Kaspar,1985-09-23,L
8471338,Torrey,Mitchell,1985-01-30,C
8471641,Mike,Iggulden,1982-11-09,C
8471682,Devin,Setoguchi,1987-01-01,R
8469556,Dimitri,Patzold,1983-02-03,G
8471306,Thomas,Greiss,1986-01-29,G
8469685,Andrew,Murray,1981-11-06,C
8471259,Adam,Pineault,1986-05-23,R
8471729,Kris,Russell,1987-05-02,D
8471766,Jared,Boll,1986-05-13,R
8472262,Clay,Wilson,1983-04-05,D
8473542,Tom,Sestito,1987-09-28,L
8473544,Derick,Brassard,1987-09-22,C
8471305,Daniel,Lacosta,1986-03-28,G
8469672,Aaron,Voros,1981-07-02,L
8473504,Cal,Clutterbuck,1987-11-18,R
8473536,James,Sheppard,1988-04-25,C
8470635,Petr,Vrana,1985-03-29,L
8471428,Pierre-Luc,Letourneau-Leblond,1985-06-04,R
8471764,Patrick,Davis,1986-12-28,R
8474094,Matt,Halischuk,1988-06-01,R
8474557,Anssi,Salmela,1984-08-13,D
8468884,Mitchell,Fritz,1980-11-24,L
8470086,Joe,Callahan,1982-12-20,D
8470119,Brett,Skinner,1983-06-28,D
8472008,Kurtis,McLean,1980-11-02,R
8473514,Jesse,Joensuu,1987-10-05,L
8473584,Andrew,MacDonald,1986-09-07,D
8473827,Jamie,Fraser,1985-11-17,D
8473905,Sean,Bentivoglio,1985-10-16,L
8473942,Trevor,Smith,1985-02-08,C
8474383,Joel,Rechlicz,1987-06-14,R
8474573,Josh,Bailey,1989-10-02,R
8474771,Peter,Mannino,1984-02-17,G
8470714,Corey,Potter,1984-01-05,D
8471714,Michael,Sauer,1987-08-07,D
8473573,Artem,Anisimov,1988-05-24,C
8472248,Jared,Ross,1982-09-18,C
8473568,Andreas,Nodl,1987-02-28,R
8473932,Darroll,Powe,1985-06-22,C
8474177,Jon,Kalinski,1987-05-25,L
8474225,Nate,Raduns,1984-05-17,R
8474579,Luca,Sbisa,1990-01-30,D
8475068,David,Sloane,1985-04-06,R
8475115,Jamie,Fritsch,1985-02-25,D
8470713,Paul,Bissonnette,1985-03-11,L
8471480,Janne,Pesonen,1982-05-11,L
8473734,Tim,Wallace,1984-08-06,R
8473933,Ben,Lovejoy,1984-02-20,D
8473997,Luca,Caputi,1988-10-01,L
8474138,Dustin,Jeffrey,1988-02-27,L
8474202,John,Curry,1984-02-27,G
8470700,Byron,Bitz,1984-07-21,R
8471218,Blake,Wheeler,1986-08-31,R
8471277,Martins,Karsums,1986-02-26,R
8471747,Mikko,Lehtonen,1987-04-01,R
8471761,Chris,Butler,1986-10-27,D
8471804,Nathan,Gerbe,1987-07-24,C
8471842,Tim,Kennedy,1986-04-30,L
8473493,Ben,Maxwell,1988-03-30,C
8474134,Yannick,Weber,1988-09-23,D
8474157,Max,Pacioretty,1988-11-20,L
8471299,Peter,Regin,1986-04-16,C
8474250,Zack,Smith,1988-04-05,C
8467531,Jonas,Frogren,1980-08-28,D
8470301,Andre,Deveaux,1984-02-23,C
8470750,John,Mitchell,1985-01-22,C
8471746,Phil,Oreskovic,1987-01-26,D
8472338,Jaime,Sifers,1983-01-18,D
8472379,Tim,Stapleton,1982-07-19,C
8473579,Nikolay,Kulemin,1986-07-14,L
8474568,Luke,Schenn,1989-11-02,D
8475087,Christian,Hanson,1986-03-10,C
8471302,Justin,Pogge,1986-04-22,G
8470136,Nathan,Oystrick,1982-12-17,D
8470156,Joey,Crabb,1983-04-03,R
8471253,Grant,Lewis,1985-01-20,D
8471288,Scott,Lehman,1986-01-05,D
8474146,Spencer,Machacek,1988-10-14,R
8474567,Zach,Bogosian,1990-07-15,D
8470131,Dwight,Helminen,1983-06-22,C
8470302,Patrick,Dwyer,1983-06-22,R
8470988,Bryan,Rodney,1984-04-22,D
8471321,Brett,Carson,1985-11-29,D
8471477,Jakub,Petruzalek,1985-04-24,C
8474091,Brandon,Sutter,1989-02-14,C
8474576,Zach,Boychuk,1989-10-04,L
8471694,Kenndal,McArdle,1987-01-04,L
8473564,Michael,Frolik,1988-02-17,R
8474153,Michal,Repik,1988-12-31,R
8474520,Jason,Garrison,1984-11-13,D
8469755,Brandon,Segal,1983-07-12,R
8471359,Janne,Niskala,1981-09-22,D
8471704,Vladimir,Mihalik,1987-01-29,D
8471736,Radek,Smolenak,1986-12-03,L
8473433,Kevin,Quick,1988-03-29,D
8473501,Ty,Wishart,1988-05-19,D
8473898,Paul,Szczechura,1985-11-30,C
8474564,Steven,Stamkos,1990-02-07,C
8475073,Geoff,Kinrade,1985-07-29,D
8470093,Mike,McKenna,1983-04-11,G
8473474,Riku,Helenius,1988-03-01,G
8468846,Tyler,Sloan,1981-03-15,D
8471409,Andrew,Gordon,1985-12-13,R
8473496,Oskar,Osala,1987-12-26,L
8473913,Sean,Collins,1983-10-30,D
8473991,Karl,Alzner,1988-09-24,D
8474291,Jay,Beagle,1985-10-16,C
8473575,Semyon,Varlamov,1988-04-27,G
8473607,Michal,Neuvirth,1988-03-23,G
8474550,Antti,Niemi,1983-08-29,G
8474551,Ville,Leino,1983-10-06,L
8470685,Alexander,Sulzer,1984-05-30,D
8471323,Ryan,Jones,1984-06-14,L
8471390,Mike,Santorelli,1985-12-14,C
8471811,Cal,O'Reilly,1986-09-30,C
8471887,Patric,Hornqvist,1987-01-01,R
8469733,Cam,Paddock,1983-03-22,C
8470729,Tyson,Strachan,1984-10-30,D
8470871,Chris,Porter,1984-05-29,L
8471698,T.J.,Oshie,1986-12-23,R
8473510,Jonas,Junland,1987-11-15,D
8473534,Patrik,Berglund,1988-06-02,C
8474565,Alex,Pietrangelo,1990-01-18,D
8471750,Ben,Bishop,1986-11-21,G
8468887,Warren,Peters,1982-07-10,C
8470189,David,Van Der Gulik,1983-04-20,L
8471237,Kris,Chucko,1986-03-13,L
8471385,Adam,Pardy,1984-03-29,D
8471700,Matt,Pelech,1987-09-04,R
8471840,Brett,Sutter,1987-06-02,L
8474076,John,Negrin,1989-03-25,D
8474150,Mikael,Backlund,1989-03-17,C
8468611,Matt,Hendricks,1981-06-17,C
8470697,Philippe,Dupuis,1985-04-24,C
8471004,Aaron,MacKenzie,1981-03-07,D
8471327,Wes,O'Neill,1986-03-03,D
8471396,Derek,Peltier,1985-03-14,D
8471413,Mike,Vernace,1986-05-26,D
8471786,Ray,Macias,1986-09-18,D
8472263,Chris,Durno,1980-10-31,L
8473407,Per,Ledin,1978-09-14,L
8473485,Chris,Stewart,1987-10-30,R
8474001,TJ,Galiardi,1988-04-22,L
8470896,Steve,MacIntyre,1980-08-08,L
8471636,Tim,Sestito,1984-08-28,L
8471710,Taylor,Chorney,1987-04-27,D
8470074,Jeff,Deslauriers,1984-05-15,G
8470719,Alexandre,Bolduc,1985-06-26,C
8471239,Cory,Schneider,1986-03-18,G
8470867,Troy,Bodie,1985-01-25,R
8471705,Brendan,Mikkelson,1987-06-22,D
8471803,Brian,Salcido,1985-04-14,D
8471978,Brett,Festerling,1986-03-03,D
8473492,Matt,Beleskey,1988-06-07,L
8471265,Raymond,Sawada,1985-02-19,R
8471707,James,Neal,1987-09-03,L
8471807,Tom,Wandell,1987-01-29,C
8473582,Ivan,Vishnevskiy,1988-02-18,D
8474552,Fabian,Brunnstrom,1985-02-06,L
8468489,Brent,Krahn,1982-04-02,G
8474488,Matt,Climie,1983-02-11,G
8473453,Trevor,Lewis,1987-01-08,C
8473908,Kevin,Westgarth,1984-02-07,R
8474114,Oscar,Moller,1989-01-22,R
8474190,Wayne,Simmonds,1988-08-26,R
8474518,Davis,Drewiske,1984-11-22,D
8474563,Drew,Doughty,1989-12-08,D
8471331,Kevin,Porter,1986-03-12,C
8473673,David,Schlemko,1987-05-07,D
8474571,Mikkel,Boedker,1989-12-16,L
8474588,Viktor,Tikhonov,1988-05-12,R
8471219,Al,Montoya,1985-02-13,G
8473632,Josh,Tordjman,1985-01-11,G
8471516,Riley,Armstrong,1984-11-08,C
8471521,Brad,Staubitz,1984-07-28,R
8471810,Derek,Joslin,1987-03-17,D
8472215,Ryan,Vesce,1982-04-07,R
8473465,Jamie,McGinn,1988-08-05,L
8473432,Derek,Dorsett,1986-12-20,R
8474161,Jakub,Voracek,1989-08-15,R
8474195,Maksim,Mayorov,1989-03-26,L
8474566,Nikita,Filatov,1990-05-25,L
8473461,Steve,Mason,1988-05-29,G
8471290,Peter,Olvecky,1985-10-11,L
8473722,John,Scott,1982-09-26,L
8474121,Colton,Gillies,1989-02-12,C
8470225,Ilkka,Pikkarainen,1981-04-19,R
8471429,Tyler,Eckford,1985-09-08,D
8473580,Matthew,Corrente,1988-03-17,D
8473592,Vladimir,Zharkov,1988-01-10,R
8473999,Nick,Palmieri,1989-07-12,R
8470780,Mark,Flood,1984-09-29,D
8470798,Dylan,Reese,1984-08-29,D
8471671,Dustin,Kohn,1987-02-02,D
8474230,Micheal,Haley,1986-03-30,C
8474709,Matt,Martin,1989-05-08,L
8475166,John,Tavares,1990-09-20,C
8475270,Anton,Klementyev,1990-03-25,D
8473610,Bobby,Sanguinetti,1988-02-29,D
8474584,Michael,Del Zotto,1990-06-24,D
8475118,Matt,Gilroy,1984-07-20,D
8475128,Ilkka,Heikkinen,1984-11-13,D
8470820,Matt,Zaba,1983-07-14,G
8473434,Chad,Johnson,1986-06-10,G
8471336,David,Laliberte,1986-03-17,R
8471756,Oskars,Bartulis,1987-01-21,D
8474037,James,van Riemsdyk,1989-05-04,L
8475381,Mika,Pyorala,1981-07-13,C
8471781,Jeremy,Duchesne,1986-10-17,G
8475080,Johan,Backlund,1981-07-24,G
8468674,Deryk,Engelland,1982-04-03,D
8471280,Nick,Johnson,1985-12-24,R
8473914,Mark,Letestu,1985-02-04,C
8474025,Eric,Tangradi,1989-02-10,L
8474708,Alexander,Pechurskiy,1990-06-04,G
8471717,Adam,McQuaid,1986-10-12,D
8473419,Brad,Marchand,1988-05-11,L
8473550,Andrew,Bodnarchuk,1988-07-11,D
8474045,Zach,Hamill,1988-09-23,C
8474511,Jeff,Penner,1987-04-13,D
8474574,Tyler,Myers,1990-02-01,D
8474589,Tyler,Ennis,1989-10-06,C
8473523,Jhonas,Enroth,1988-06-25,G
8471312,JT,Wyman,1986-02-27,R
8471768,Tom,Pyatt,1987-02-14,L
8471976,David,Desharnais,1986-09-14,C
8473438,Mathieu,Carle,1987-09-30,D
8473466,Ryan,White,1988-03-17,C
8474056,P.K.,Subban,1989-05-13,D
8474436,Brock,Trotter,1987-01-16,L
8471972,Ryan,Keller,1984-01-06,R
8473484,Kaspars,Daugavins,1988-05-18,L
8473953,Derek,Smith,1984-10-13,D
8474578,Erik,Karlsson,1990-05-31,D
8475174,Jared,Cowen,1991-01-25,D
8475637,Bobby,Butler,1987-04-26,R
8470800,Mike,Brodeur,1983-03-30,G
8470816,Jay,Rosehill,1985-07-16,L
8473537,Viktor,Stalberg,1986-01-17,L
8474125,Carl,Gunnarsson,1986-11-09,D
8475098,Tyler,Bozak,1986-03-19,C
8475172,Nazem,Kadri,1990-10-06,C
8475638,Brayden,Irwin,1987-03-24,C
8475361,Jonas,Gustavsson,1984-10-24,G
8473459,Arturs,Kulda,1988-07-25,D
8475169,Evander,Kane,1991-08-02,L
8473571,Jamie,McBain,1988-02-25,D
8474137,Drayson,Bowman,1989-03-08,L
8474220,Jerome,Samson,1987-09-04,R
8471251,Justin,Peters,1986-08-30,G
8471268,Victor,Oreskovich,1986-08-15,R
8471941,Mike,Duco,1987-07-08,R
8474149,Evgenii,Dadonov,1989-03-12,R
8474184,Keaton,Ellerby,1988-11-05,D
8475179,Dmitry,Kulikov,1990-10-29,D
8475130,Alexander,Salak,1987-01-05,G
8471711,Scott,Jackson,1987-02-05,D
8474674,James,Wright,1990-03-24,C
8475167,Victor,Hedman,1990-12-18,D
8474682,Dustin,Tokarski,1989-09-16,G
8471483,Kyle,Wilson,1984-12-15,C
8473618,Mathieu,Perreault,1988-01-05,L
8474590,John,Carlson,1990-01-10,D
8471693,Jakub,Kindl,1987-02-10,D
8471741,Teemu,Laakso,1987-08-27,D
8471742,Cody,Franson,1987-08-08,D
8474096,Nick,Spaling,1988-09-19,C
8474154,Andreas,Thuresson,1987-11-18,R
8474569,Colin,Wilson,1989-10-20,C
8474189,Lars,Eller,1989-05-08,C
8471450,Brandon,Yip,1985-04-25,R
8471708,Ryan,Stoa,1987-04-13,C
8471829,Justin,Mercier,1987-06-25,C
8473700,Ryan,Wilson,1987-02-03,D
8475158,Ryan,O'Reilly,1991-02-07,C
8475168,Matt,Duchene,1991-01-16,C
8467583,Dean,Arsene,1980-07-20,D
8470370,Charles,Linglet,1982-06-22,L
8470644,Colin,McDonald,1984-09-30,R
8471689,Ryan,O'Marra,1987-06-09,C
8474046,Alex,Plante,1989-05-09,D
8474662,Johan,Motin,1989-10-10,D
8471227,Devan,Dubnyk,1986-05-04,G
8470708,Guillaume,Desbiens,1985-04-20,R
8471863,Mario,Bliznak,1987-03-06,C
8473488,Sergei,Shirokov,1986-03-10,L
8473546,Michael,Grabner,1987-10-05,L
8475104,Evan,Oberg,1988-02-16,D
8474009,Nick,Bonino,1988-04-20,C
8475085,MacGregor,Sharp,1985-10-01,C
8475105,Dan,Sexton,1987-04-29,R
8469798,Maxime,Fortunus,1983-07-28,D
8470777,Francis,Wathier,1984-12-07,L
8471451,Aaron,Gagnon,1986-04-24,C
8471738,Perttu,Lindgren,1987-08-26,C
8473994,Jamie,Benn,1989-07-18,L
8474707,Philip,Larsen,1989-12-07,D
8471386,Scott,Parse,1984-09-05,L
8471718,Marc-Andre,Cliche,1987-03-23,C
8471733,Rich,Clune,1987-04-25,L
8474166,Alec,Martinez,1987-07-26,D
8474681,Andrei,Loktionov,1990-05-30,C
8475086,Corey,Elkins,1985-02-23,C
8475170,Brayden,Schenn,1991-08-22,C
8471895,Shaun,Heshka,1985-07-30,D
8471365,Steven,Zalewski,1986-08-20,C
8473562,John,McCarthy,1986-08-09,C
8473600,Benn,Ferriero,1987-04-29,R
8473712,Frazer,McLaren,1987-10-29,L
8474053,Logan,Couture,1989-03-28,C
8474218,Jason,Demers,1988-06-09,D
8471411,Chad,Kolarik,1986-01-26,C
8471482,Grant,Clitsome,1985-04-14,D
8473491,Tomas,Kana,1987-11-29,C
8473687,Trevor,Frischmon,1981-08-05,C
8470671,Danny,Irmen,1984-09-06,C
8470886,Clayton,Stoner,1985-02-19,D
8473992,Justin,Falk,1988-10-11,D
8474042,Cody,Almond,1989-07-24,C
8474222,Maxim,Noreau,1987-05-24,D
8475602,Casey,Wellman,1987-10-18,C
8475613,Nate,Prosser,1986-05-07,D
8471418,Anton,Khudobin,1986-05-07,G
8471508,Olivier,Magnan,1986-05-01,D
8471816,Mark,Fayne,1987-05-15,D
8472410,Stephen,Gionta,1983-10-09,C
8473605,Alexander,Vasyunov,1988-04-22,L
8473927,Brad,Mills,1983-05-03,C
8474582,Mattias,Tedenby,1990-02-21,R
8474641,Adam,Henrique,1990-02-06,C
8475060,Matt,Taormina,1986-10-20,D
8475185,Jacob,Josefson,1991-03-02,C
8475248,Alexander,Urbom,1990-12-20,D
8473456,Rhett,Rakhshani,1988-03-06,R
8473611,Shane,Sims,1988-04-30,D
8474063,Mark,Katic,1989-05-09,D
8474612,Travis,Hamonic,1990-08-16,D
8474731,Justin,DiBenedetto,1988-08-25,C
8475799,Nino,Niederreiter,1992-09-08,R
8475990,Jamie,Doornbosch,1990-02-01,D
8476208,Matt,Campanale,1988-02-14,D
8474690,Kevin,Poulin,1990-04-12,G
8474855,Nathan,Lawson,1983-09-29,G
8475156,Mikko,Koskinen,1988-07-18,G
8471728,Brodie,Dupont,1987-02-17,L
8474151,Ryan,McDonagh,1989-06-13,D
8474613,Derek,Stepan,1990-06-18,C
8474634,Evgeny,Grachev,1990-02-21,C
8474668,Dale,Weise,1988-08-05,R
8475692,Mats,Zuccarello,1987-09-01,R
8474892,Eric,Wellwood,1990-03-06,L
8475603,Ben,Holmstrom,1987-04-09,C
8475640,Erik,Gustafsson,1988-12-15,D
8474736,Zac,Rinaldo,1990-06-15,C
8475683,Sergei,Bobrovsky,1988-09-20,G
8471856,Joe,Vitale,1985-08-20,C
8473565,Brian,Strait,1988-01-04,D
8474000,Steven,Kampfer,1988-09-24,D
8474657,Jamie,Arniel,1989-11-16,C
8474749,Matt,Bartkowski,1988-06-04,D
8475150,Jordan,Caron,1990-11-02,R
8475794,Tyler,Seguin,1992-01-31,C
8474038,Paul,Byron,1989-04-27,L
8474609,Luke,Adam,1990-06-18,C
8474030,Aaron,Palushaj,1989-09-07,R
8475372,Andreas,Engqvist,1987-12-23,C
8475641,Brendon,Nash,1987-03-31,D
8470378,Andre,Benoit,1984-01-06,D
8471368,Roman,Wick,1985-12-30,R
8471862,Colin,Greening,1986-03-09,C
8473588,Erik,Condra,1986-08-06,R
8474024,Jim,O'Brien,1989-01-29,C
8474605,Patrick,Wiercioch,1990-09-12,D
8476205,Stephane,Da Costa,1989-07-11,C
8475215,Robin,Lehner,1991-07-24,G
8473560,Korbinian,Holzer,1988-02-16,D
8474048,Keith,Aulie,1989-06-11,D
8474192,Matt,Frattin,1988-01-03,R
8474577,Joe,Colborne,1990-01-30,C
8475950,Marcel,Mueller,1988-07-10,C
8473503,James,Reimer,1988-03-15,G
8471848,Andrey,Zubarev,1987-03-03,D
8474074,Paul,Postma,1989-02-22,D
8474616,Patrice,Cormier,1990-06-14,C
8475159,Carl,Klingberg,1991-01-28,L
8475788,Alexander,Burmistrov,1991-10-21,C
8473444,Jon,Matsumoto,1986-10-13,C
8474610,Zac,Dalpe,1989-11-01,C
8475784,Jeff,Skinner,1992-05-16,L
8470605,Hugh,Jessiman,1984-03-28,R
8475304,Scott,Timmins,1989-09-11,C
8474593,Jacob,Markstrom,1990-01-31,G
8474085,Johan,Harju,1986-05-15,L
8474095,Dana,Tyrell,1989-04-23,C
8473638,Cedrick,Desjardins,1985-09-30,G
8468599,Brian,Fahey,1981-03-02,D
8475149,Marcus,Johansson,1990-10-06,L
8474651,Braden,Holtby,1989-09-16,G
8471730,Evan,Brophey,1986-12-03,C
8473970,Rob,Klinkhammer,1986-08-12,L
8474727,Ben,Smith,1988-07-11,R
8475181,Nick,Leddy,1991-03-20,D
8475204,Brandon,Pirri,1991-04-10,C
8475214,Jeremy,Morin,1991-04-16,L
8475323,Marcus,Kruger,1990-05-27,C
8473558,Cory,Emmerton,1988-06-01,C
8473569,Jan,Mursak,1988-01-20,L
8475193,Tomas,Tatar,1990-12-01,L
8474591,Tom,McCollum,1989-12-07,G
8473608,Blake,Geoffrion,1988-02-03,C
8474164,Jonathon,Blum,1989-01-30,D
8474535,Chris,Mueller,1986-03-06,C
8475677,Linus,Klasen,1986-02-19,L
8473532,Mark,Dekanich,1986-05-10,G
8474765,Anders,Lindback,1988-05-03,G
8471348,Nikita,Nikitin,1986-06-16,D
8471490,Adam,Cracknell,1985-07-15,R
8471817,Ryan,Reaves,1987-01-20,R
8471832,Nick,Drazenovic,1987-01-14,C
8474013,Ian,Cole,1989-02-21,D
8474031,Kevin,Shattenkirk,1989-01-29,D
8474592,Philip,McRae,1990-03-15,C
8474762,Stefan,Della Rovere,1990-02-25,L
8474587,Greg,Nemisz,1990-06-05,R
8474642,Lance,Bouma,1990-03-25,L
8474673,TJ,Brodie,1990-06-07,D
8475431,Henrik,Karlsson,1983-11-27,G
8474002,Colby,Cohen,1989-04-25,D
8474611,Cameron,Gaunce,1990-03-19,D
8474705,Mark,Olver,1988-01-01,C
8474730,Jonas,Holos,1987-08-27,D
8471762,Chris,VandeVelde,1987-03-15,C
8473507,Jeff,Petry,1987-12-09,D
8474059,Linus,Omark,1987-02-05,L
8474586,Jordan,Eberle,1990-05-15,R
8474719,Teemu,Hartikainen,1990-05-03,C
8475175,Magnus,Paajarvi,1991-04-12,L
8475791,Taylor,Hall,1991-11-14,L
8473931,Lee,Sweatt,1985-08-13,D
8474570,Cody,Hodgson,1990-02-18,C
8474601,Yann,Sauve,1990-02-18,D
8475619,Aaron,Volpatti,1985-05-30,L
8475690,Christopher,Tanev,1989-12-20,D
8474646,Brandon,McMillan,1990-03-22,L
8475151,Kyle,Palmieri,1991-02-01,R
8475764,Cam,Fowler,1991-12-05,D
8474194,Timo,Pielmeier,1989-07-07,G
8471474,Travis,Morin,1984-01-09,C
8474098,Colton,Sceviour,1989-04-20,C
8475266,Tomas,Vincour,1990-11-19,C
8473614,Richard,Bachman,1987-07-25,G
8474100,Dwight,King,1989-07-05,L
8474162,Jake,Muzzin,1989-02-21,D
8475160,Kyle,Clifford,1991-01-13,L
8473589,Chris,Summers,1988-02-05,D
8474050,Brett,MacLean,1988-12-24,L
8475171,Oliver,Ekman-Larsson,1991-07-17,D
8471956,Andrew,Desjardins,1986-07-27,L
8474027,Justin,Braun,1987-02-10,D
8474531,Mike,Moore,1984-12-12,D
8474739,Tommy,Wingels,1988-04-12,C
8474850,Brandon,Mashinter,1988-09-20,L
8471774,Alex,Stalock,1987-07-28,G
8474207,Nick,Holden,1987-05-15,D
8474685,Matt,Calvert,1989-12-24,L
8474693,Tomas,Kubalik,1990-05-01,R
8475186,John,Moore,1990-11-19,D
8470787,Drew,Bagnall,1983-10-26,D
8471719,Matt,Kassian,1986-10-28,L
8474077,Carson,McMillan,1988-09-10,R
8474618,Marco,Scandella,1990-02-23,D
8474716,Jared,Spurgeon,1989-11-29,D
8476457,Adam,Larsson,1992-11-12,D
8474604,Aaron,Ness,1990-05-18,D
8474659,Matt,Donovan,1990-05-09,D
8474666,David,Ullstrom,1989-04-22,L
8475177,Calvin,de Haan,1991-05-09,D
8475231,Casey,Cizikas,1991-02-27,C
8475195,Anders,Nilsson,1990-03-19,G
8474176,Carl,Hagelin,1988-08-23,L
8474772,Stu,Bickel,1986-10-02,D
8475148,Tim,Erixon,1991-02-24,D
8475184,Chris,Kreider,1991-04-30,L
8474163,Kevin,Marshall,1989-03-10,D
8474631,Marc-Andre,Bourdon,1989-09-17,D
8475430,Brandon,Manning,1990-06-04,D
8476158,Harry,Zolnierczyk,1987-09-01,L
8476177,Matt,Read,1986-06-14,R
8476461,Sean,Couturier,1992-12-07,C
8473539,Carl,Sneep,1987-11-05,D
8474145,Robert,Bortuzzo,1989-03-18,D
8475155,Simon,Despres,1991-07-27,D
8475097,Brad,Thiessen,1986-03-19,G
8474607,Max,Sauve,1990-01-30,C
8475283,Lane,MacDermid,1989-08-25,L
8476211,Carter,Camper,1988-07-06,C
8476792,Torey,Krug,1991-04-12,D
